N,input_state,basis,time,herald,singles_ch2,coinc_ch2,singles_ch4,coinc_ch4,singles_ch6,coinc_ch6,singles_ch8,coinc_ch8,singles_ch10,coinc_ch10,singles_ch12,coinc_ch12,singles_ch7,coinc_ch7,int_time
6,4,,2026-07-31T03:30:51.348135,2013892,161113,93102,161113,17120,161113,2042,161113,112,161113,34,161113,28,214022,138,20.026354299974628
6,4,,2026-07-31T03:31:11.375574,2015264,161605,93071,161605,17099,161605,2006,161605,111,161605,22,161605,27,214446,132,20.02733640000224
6,4,,2026-07-31T03:31:31.403011,2015390,161231,93430,161231,17113,161231,1943,161231,132,161231,34,161231,23,214923,133,20.027375000005122
6,4,,2026-07-31T03:31:51.429891,2019075,161955,93997,161955,16975,161955,2014,161955,109,161955,19,161955,27,214978,126,20.02671130001545
6,4,,2026-07-31T03:32:11.458674,2014929,161363,93355,161363,16851,161363,2025,161363,102,161363,26,161363,37,214862,145,20.02875870000571
6,4,,2026-07-31T03:32:31.486451,2017870,161092,93055,161092,17222,161092,1976,161092,109,161092,20,161092,30,215242,116,20.02758170000743
6,4,,2026-07-31T03:32:51.513100,2019588,161575,93313,161575,17110,161575,2043,161575,94,161575,20,161575,25,214496,116,20.026538200036157
6,4,,2026-07-31T03:33:11.540210,2020640,161719,93355,161719,17120,161719,2004,161719,131,161719,24,161719,22,214970,131,20.026997599983588
6,4,,2026-07-31T03:33:31.567467,2021786,162112,93965,162112,16969,162112,2032,162112,118,162112,25,162112,32,214582,126,20.027167099993676
6,4,,2026-07-31T03:33:51.594422,2021226,162182,93719,162182,17064,162182,2081,162182,111,162182,22,162182,23,215128,137,20.026962800009642
6,4,,2026-07-31T03:34:11.622889,2023167,162444,93819,162444,17056,162444,2041,162444,112,162444,23,162444,36,214679,124,20.02846810000483
6,4,,2026-07-31T03:34:31.649779,2023989,162738,94031,162738,17196,162738,2013,162738,118,162738,25,162738,35,214462,134,20.026712200022303
6,4,,2026-07-31T03:34:51.677087,2025138,162558,93964,162558,17121,162558,2088,162558,104,162558,26,162558,34,214716,133,20.02722609997727
6,4,,2026-07-31T03:35:11.704033,2023964,161898,93629,161898,17200,161898,2027,161898,115,161898,20,161898,37,215366,102,20.02689580002334
6,4,,2026-07-31T03:35:31.730721,2021576,162040,93780,162040,16960,162040,2080,162040,106,162040,30,162040,31,214985,123,20.02653089998057
6,4,,2026-07-31T03:35:51.757709,2024687,161867,93387,161867,16957,161867,2008,161867,135,161867,13,161867,18,215449,128,20.02696799999103
6,4,,2026-07-31T03:36:11.785090,2021219,162222,93784,162222,17017,162222,1990,162222,130,162222,33,162222,23,215177,107,20.027250300045125
6,4,,2026-07-31T03:36:31.812561,2024121,162155,93457,162155,17265,162155,2033,162155,111,162155,21,162155,27,215699,144,20.027360200008843
6,4,,2026-07-31T03:36:51.840059,2027160,161197,92979,161197,16981,161197,1949,161197,95,161197,18,161197,17,214631,146,20.027344100002665
6,4,,2026-07-31T03:37:11.867725,2024534,162274,93835,162274,16970,162274,2079,162274,124,162274,31,162274,32,214810,150,20.027449999994133
6,4,,2026-07-31T03:37:31.895160,2024109,161799,93802,161799,17014,161799,1963,161799,112,161799,21,161799,17,215190,112,20.027408999972977
6,4,,2026-07-31T03:37:51.924230,2025167,161797,93336,161797,17136,161797,1997,161797,99,161797,25,161797,33,215621,133,20.028852100018412
6,4,,2026-07-31T03:38:11.951045,2025699,162320,93485,162320,16996,162320,2027,162320,97,162320,34,162320,29,214517,112,20.026708399993367
6,4,,2026-07-31T03:38:31.977985,2025542,161927,93768,161927,17048,161927,2014,161927,116,161927,22,161927,27,214819,123,20.026902899960987
6,4,,2026-07-31T03:38:52.005441,2026320,161970,93519,161970,16974,161970,2055,161970,100,161970,24,161970,26,214333,114,20.027274299995042
6,4,,2026-07-31T03:39:12.036572,2022711,161385,93175,161385,16934,161385,2094,161385,92,161385,26,161385,28,214491,146,20.030961599957664
6,4,,2026-07-31T03:39:32.071286,2026367,162540,93970,162540,17559,162540,2023,162540,115,162540,21,162540,30,215071,153,20.026942600030452
6,4,,2026-07-31T03:39:52.097970,2026207,160901,92855,160901,16968,160901,1954,160901,116,160901,20,160901,32,213775,130,20.026494099991396
6,4,,2026-07-31T03:40:12.125999,2026880,161674,93091,161674,17158,161674,2035,161674,119,161674,32,161674,32,214108,142,20.027893899998162
6,4,,2026-07-31T03:40:32.152303,2024700,161763,93382,161763,16935,161763,2031,161763,112,161763,29,161763,31,214670,159,20.0262302000192
6,4,,2026-07-31T03:40:52.178645,2026639,160755,92634,160755,17193,160755,1982,160755,113,160755,27,160755,32,214758,136,20.026360200019553
6,4,,2026-07-31T03:41:12.204913,2024265,161217,93040,161217,17087,161217,2059,161217,94,161217,23,161217,24,214820,105,20.02622810000321
6,4,,2026-07-31T03:41:32.231906,2025597,161319,93099,161319,16976,161319,1994,161319,117,161319,25,161319,29,214477,148,20.02687339996919
6,4,,2026-07-31T03:41:52.258491,2023667,161080,93028,161080,16985,161080,1996,161080,121,161080,23,161080,26,214325,155,20.02652750001289
6,4,,2026-07-31T03:42:12.286711,2024884,161779,93670,161779,16613,161779,1981,161779,104,161779,34,161779,26,215204,156,20.02814239996951
6,4,,2026-07-31T03:42:32.313717,2022673,160459,92554,160459,16641,160459,2077,160459,126,160459,31,160459,29,213670,113,20.026819499966223
6,4,,2026-07-31T03:42:52.341366,2024200,161325,92849,161325,17076,161325,2065,161325,119,161325,29,161325,36,213882,130,20.02741260000039
6,4,,2026-07-31T03:43:12.368721,2024097,160492,92902,160492,16756,160492,1994,160492,121,160492,23,160492,26,213593,123,20.02725929999724
6,4,,2026-07-31T03:43:32.396168,2016657,161075,92750,161075,17244,161075,2031,161075,128,161075,23,161075,28,213633,137,20.02728089998709
6,4,,2026-07-31T03:43:52.422914,2019164,161155,93175,161155,17010,161155,2018,161155,107,161155,21,161155,30,214008,119,20.02668240002822
6,4,,2026-07-31T03:44:12.451312,2017651,161346,93626,161346,16926,161346,1956,161346,102,161346,23,161346,41,215043,123,20.02819099999033
6,4,,2026-07-31T03:44:32.479184,2018347,161573,93512,161573,17008,161573,1987,161573,87,161573,28,161573,27,215163,123,20.027670399984345
6,4,,2026-07-31T03:44:52.506454,2019141,161427,92909,161427,16970,161427,2129,161427,110,161427,21,161427,24,214014,124,20.027061100001447
6,4,,2026-07-31T03:45:12.533155,2017142,160977,93016,160977,16885,160977,2058,160977,110,160977,25,160977,22,213661,122,20.026563099992927
6,4,,2026-07-31T03:45:32.561370,2017491,160977,92673,160977,17064,160977,2027,160977,113,160977,18,160977,37,213751,113,20.028134800028056
6,4,,2026-07-31T03:45:52.588651,2015107,161966,93441,161966,17256,161966,2019,161966,119,161966,25,161966,24,213859,116,20.02711610001279
6,4,,2026-07-31T03:46:12.616325,2015881,162017,93578,162017,17439,162017,2001,162017,106,162017,22,162017,29,214010,129,20.02754699997604
6,4,,2026-07-31T03:46:32.645046,2011528,161145,93071,161145,17016,161145,2058,161145,108,161145,26,161145,33,212704,130,20.028496899991296
6,4,,2026-07-31T03:46:52.672633,2017517,160702,92655,160702,17111,160702,2016,160702,123,160702,30,160702,31,213368,132,20.027421700011473
6,4,,2026-07-31T03:47:12.700464,2015212,161069,92944,161069,16893,161069,2031,161069,115,161069,28,161069,48,213836,138,20.027730200032238
6,4,,2026-07-31T03:47:32.727524,2013158,160942,92885,160942,16814,160942,2048,160942,96,160942,23,160942,32,213910,135,20.026890499982983
6,4,,2026-07-31T03:47:52.755746,2011773,161540,93140,161540,17087,161540,2120,161540,118,161540,29,161540,27,213049,129,20.02804369997466
6,4,,2026-07-31T03:48:12.782672,2013340,162267,93871,162267,17120,162267,2039,162267,96,162267,31,162267,34,214010,123,20.02682560001267
6,4,,2026-07-31T03:48:32.810309,2010601,162198,93911,162198,16935,162198,2099,162198,84,162198,28,162198,26,213131,162,20.027510299987625
6,4,,2026-07-31T03:48:52.836862,2011942,161284,93017,161284,17071,161284,2041,161284,125,161284,25,161284,19,213685,137,20.026473800011445
6,4,,2026-07-31T03:49:12.863260,2011397,161836,93502,161836,16960,161836,2037,161836,121,161836,19,161836,29,213119,125,20.026352300017606
6,4,,2026-07-31T03:49:32.890163,2011132,161369,93255,161369,17073,161369,1970,161369,107,161369,30,161369,23,213477,144,20.026829099981114
6,4,,2026-07-31T03:49:52.918833,2006431,160953,93316,160953,16897,160953,2032,160953,105,160953,21,160953,27,213058,143,20.02860210003564
6,4,,2026-07-31T03:50:12.946479,2008379,161911,93525,161911,17058,161911,2097,161911,125,161911,30,161911,26,213309,139,20.027436999953352
6,4,,2026-07-31T03:50:32.972978,2008361,160804,93286,160804,16727,160804,1967,160804,119,160804,29,160804,23,213523,129,20.026475799968466
6,4,,2026-07-31T03:50:53.000744,2012899,162099,93798,162099,17260,162099,1990,162099,95,162099,30,162099,37,213975,111,20.027564399992116
6,4,,2026-07-31T03:51:13.029622,2013422,162210,94154,162210,17052,162210,2059,162210,121,162210,18,162210,29,214669,142,20.028747999982443
6,4,,2026-07-31T03:51:33.055993,2014520,162083,93944,162083,17190,162083,1989,162083,103,162083,26,162083,26,214636,136,20.026133500039577
6,4,,2026-07-31T03:51:53.083262,2014837,161013,93194,161013,16998,161013,2096,161013,120,161013,20,161013,27,214116,133,20.027219599985983
6,4,,2026-07-31T03:52:13.110363,2017088,161428,93778,161428,16831,161428,2006,161428,113,161428,30,161428,36,213657,140,20.027023800008465
6,4,,2026-07-31T03:52:33.138981,2017909,162122,93843,162122,17332,162122,2051,162122,101,162122,22,162122,24,214834,138,20.028558299993165
6,4,,2026-07-31T03:52:53.166575,2019004,162144,94014,162144,17063,162144,1994,162144,106,162144,24,162144,26,214537,127,20.0273986000102
6,4,,2026-07-31T03:53:13.195436,2016361,162277,93991,162277,17072,162277,2035,162277,108,162277,15,162277,25,214619,115,20.02869730000384
6,4,,2026-07-31T03:53:33.223308,2017662,162247,93906,162247,17075,162247,2003,162247,105,162247,28,162247,29,214332,134,20.02766719995998
6,4,,2026-07-31T03:53:53.251635,2019361,161694,93735,161694,17086,161694,2065,161694,103,161694,21,161694,32,214892,136,20.028090199979488
6,4,,2026-07-31T03:54:13.280752,2020645,161637,93443,161637,17170,161637,2043,161637,104,161637,25,161637,27,214536,120,20.029010300000664
6,4,,2026-07-31T03:54:33.308115,2019533,162427,94057,162427,17112,162427,2043,162427,131,162427,29,162427,29,214554,114,20.027177400013898
6,4,,2026-07-31T03:54:53.335657,2020295,162027,94210,162027,16958,162027,2020,162027,115,162027,22,162027,34,214616,129,20.0273659999948
6,4,,2026-07-31T03:55:13.365697,2020707,161470,93741,161470,17180,161470,2028,161470,102,161470,27,161470,26,214124,123,20.029868499957956
6,4,,2026-07-31T03:55:33.393487,2020185,162050,93850,162050,16812,162050,2013,162050,106,162050,29,162050,30,214371,120,20.027704900014214
6,4,,2026-07-31T03:55:53.421603,2024544,161484,93138,161484,17008,161484,2001,161484,114,161484,18,161484,28,214788,115,20.02795449999394
6,4,,2026-07-31T03:56:13.449097,2024022,162389,94093,162389,16954,162389,2014,162389,121,162389,33,162389,25,215607,148,20.027371900039725
6,4,,2026-07-31T03:56:33.477571,2023552,161809,93892,161809,17127,161809,2034,161809,119,161809,14,161809,25,215468,128,20.028311699978076
6,4,,2026-07-31T03:56:53.505721,2027053,161548,93837,161548,16798,161548,1982,161548,106,161548,24,161548,30,215115,136,20.027825199998915
6,4,,2026-07-31T03:57:13.532461,2027593,161764,93978,161764,16832,161764,1990,161764,116,161764,31,161764,27,215759,131,20.026589299959596
6,4,,2026-07-31T03:57:33.559746,2027190,162181,93826,162181,17154,162181,2008,162181,122,162181,30,162181,31,215807,135,20.02719719999004
6,4,,2026-07-31T03:57:53.587884,2029567,162603,93979,162603,17251,162603,1990,162603,112,162603,26,162603,31,215722,128,20.02794030000223
6,4,,2026-07-31T03:58:13.616948,2029101,162480,94376,162480,16979,162480,2083,162480,103,162480,17,162480,39,215556,138,20.028835300006904
6,4,,2026-07-31T03:58:33.643952,2025989,162268,94143,162268,17062,162268,1960,162268,115,162268,29,162268,27,216403,165,20.026775099977385
6,4,,2026-07-31T03:58:53.669928,2023093,161963,93666,161963,17252,161963,2021,161963,105,161963,25,161963,29,214804,139,20.02597900002729
6,4,,2026-07-31T03:59:13.696877,2024633,162199,93884,162199,17094,162199,2093,162199,118,162199,23,162199,29,214919,111,20.026886200008448
6,4,,2026-07-31T03:59:33.723704,2024666,161311,93518,161311,16905,161311,1981,161311,128,161311,25,161311,23,215871,134,20.02668959996663
6,4,,2026-07-31T03:59:53.752009,2027536,162312,93870,162312,17018,162312,1989,162312,96,162312,23,162312,32,214062,123,20.028195399965625
